"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TR38939|c4_g1",348.804893827323,1.24962657407408,0.329998810959512,3.78676083844255,0.000152623870889225,0.0011238381028603
"TR6479|c4_g1",70.9690766313321,2.69126235174968,0.577058117411061,4.66376309516947,3.10478794518318e-06,4.2497209615114e-05
"TR15910|c0_g3",808.662296406105,1.30745286184634,0.423839151662325,3.08478548222461,0.00203699014642468,0.00939944478079377
"TR23871|c7_g1",1037.82208787278,1.07593313090339,0.304085430089922,3.53825939830536,0.000402774163836633,0.00250629503938234
"TR2912|c1_g1",106.684355865637,1.04281522227723,0.338074786987366,3.08456963493168,0.0020384688445035,0.00940348985219803
"TR21287|c0_g1",1506.19749987098,1.47364018871975,0.287889488119421,5.11877039466083,3.07534086143846e-07,5.76822366522128e-06
"TR30457|c0_g1",39.3140001577153,3.98307529146687,0.433433967343251,9.18957809393961,3.94385154430309e-20,9.48837591250074e-18
"TR17469|c0_g1",40.298767307343,1.36490837658915,0.283763987096678,4.81001268185639,1.5092072015499e-06,2.26798038378258e-05
"TR10800|c0_g1",1388.36046359512,1.12136233163318,0.26428350953509,4.24302800279065,2.20523905911533e-05,0.000223480301734
"TR7788|c4_g1",311.007803848259,1.38987652004123,0.358216521831792,3.87998999301844,0.000104460762444973,0.000821405637063381
"TR13659|c0_g1",1061.14481760678,1.31386605458926,0.211394133132912,6.2152437019772,5.12450537830372e-10,2.00523562013542e-08
"TR9179|c10_g3",25.3318726096334,1.50543979257043,0.411757996836006,3.65612763841479,0.000256053898341881,0.00172223779312156
"TR5108|c1_g1",191.265696964589,3.12979021222387,0.653323085428213,4.79057036561396,1.66307887038158e-06,2.47101522659249e-05
"TR37052|c10_g3",1585.45741238961,1.37389572476561,0.282273521206455,4.86724974731422,1.13161988005049e-06,1.7751887786046e-05
"TR13269|c0_g1",5.70386608536043,4.266221806361,1.10068600752682,3.87596624031496,0.000106202409477232,0.000833006422423145
"TR13693|c8_g2",46.2268873417406,1.13541456742069,0.263067644572652,4.31605555014242,1.58842022106319e-05,0.000169050881970319
"TR24012|c9_g3",706.704878787634,2.43812470659099,0.233301365420008,10.4505376648854,1.4569688480312e-25,8.10107056590858e-23
"TR13722|c0_g6",48.7654419037596,1.63533794913636,0.247321218171964,6.61220238693511,3.78643832749416e-11,1.94538959737642e-09
"TR25597|c7_g1",403.599248516906,1.35971673651302,0.218808299855557,6.21419177156723,5.15894921239272e-10,2.01376081502774e-08
"TR23955|c11_g1",337.010005779426,1.24219355353251,0.182326233023036,6.8130270281818,9.55661775121513e-12,5.66625906997995e-10
"TR5457|c0_g1",16.5462449863576,1.66733678830058,0.469433401618129,3.55180688581872,0.000382595546431336,0.00240223918877251
"TR6398|c2_g2",1617.43099029128,1.07080554295385,0.21406607706503,5.0022196773782,5.66739563760837e-07,9.85433677891584e-06
"TR7898|c0_g1",97837.2623464585,1.61938208777953,0.159310364086511,10.1649512702146,2.84264135244649e-24,1.31714313480674e-21
"TR32253|c6_g1",49.0176569807364,2.93926730549856,0.392574485377024,7.48715827182636,7.03808114066135e-14,6.45083806579708e-12
"TR34340|c0_g2",3289.15596868168,2.38391718783274,0.462851411169337,5.15050214886471,2.59789955420625e-07,4.98481938234621e-06
"TR10206|c0_g1",223.847540909586,1.0296398411541,0.16089822493394,6.39932380594527,1.56066556729015e-10,6.93595260375967e-09
"TR7757|c1_g1",336.813280810018,1.62816106704624,0.503936819507394,3.2308833250918,0.00123408303954997,0.00624049954175017
"TR15420|c0_g1",567.853292078607,4.26945723999668,0.521204550426836,8.19151950323582,2.57948607967267e-16,3.56581885080054e-14
"TR15973|c12_g1",30.8063212606926,2.08934197702647,0.541875133219829,3.85576279282566,0.000115369318047021,0.000891218186741127
"TR24008|c3_g2",54.2817723312529,1.1710819726684,0.289089042539569,4.05093863946124,5.10125847463291e-05,0.000450224297332593
"TR17891|c6_g1",65.2579338192861,5.61956303710508,1.05042814155049,5.34978340242324,8.80595609869248e-08,1.96026536962086e-06
"TR6450|c5_g1",5132.5154692885,1.00416646794087,0.317735483071157,3.16038504178013,0.00157560767415073,0.00761214126567393
"TR25553|c3_g1",13.4623345057371,2.53483329129584,0.512855089513769,4.94259166599883,7.70908384722141e-07,1.27656510219277e-05
"TR39130|c0_g1",23.3130785247734,1.12240954515209,0.33266011467379,3.3740430416575,0.000740727847436667,0.00411861143793619
"TR10844|c2_g1",7.09769797009286,3.68969190998866,1.15474813336563,3.19523522348953,0.00139716917124102,0.00689654169138321
"TR23885|c6_g2",10726.1347718183,1.28513954032506,0.26062886383426,4.93091793985761,8.18441118403304e-07,1.34636523494866e-05
"TR18197|c5_g1",478.769956058443,1.05818408939616,0.287350551058297,3.68255458532767,0.000230908404959787,0.00157684475996147
"TR15990|c7_g2",12.9254081403385,1.52147489067826,0.479858960265554,3.1706710026552,0.0015208728686129,0.00739482317247635
"TR5039|c12_g3",464.734075943295,2.28512293500792,0.552338033550277,4.13718193606871,3.51597323761321e-05,0.000328748753282213
"TR29141|c1_g1",1535.33614964906,4.24019321639517,0.622665528504337,6.80974459366693,9.77721688651668e-12,5.76971093673429e-10
"TR23912|c2_g4",555.717599886013,1.51378106606515,0.360998976873538,4.19331123643445,2.74911847285904e-05,0.000268904195892909
"TR36220|c0_g2",149.754861775723,1.47436853067675,0.287115776668921,5.13510106543842,2.81992443799676e-07,5.36149919172621e-06
"TR7775|c0_g1",800.126857849136,1.06634762434931,0.184880047115015,5.767781007141,8.03220843065342e-09,2.36162029545687e-07
"TR9091|c3_g2",24.7575389343862,2.02309607619602,0.481519886889958,4.20147979611559,2.65175916363895e-05,0.000261837671797199
"TR36989|c1_g1",166.90792743592,1.71653028286828,0.518794484720724,3.3086903068993,0.000937334573446433,0.00499213460242725
"TR13033|c0_g1",83.0789798280748,2.06323269402772,0.463901131710557,4.44756986563042,8.68472162570776e-06,0.000100929131350132
"TR21786|c0_g2",263.191664142045,1.03133602015673,0.304947371069719,3.38201315374166,0.000719566990091263,0.00401948285924804
"TR26474|c1_g1",28.9956547060259,2.05192412439636,0.392269417921302,5.23090516530663,1.68682033563807e-07,3.42858908350936e-06
"TR33614|c0_g1",3655.58461145344,1.26786296402365,0.160182381462273,7.91512120402744,2.47012336970798e-15,2.97139215545497e-13
"TR29145|c7_g1",27.4439735614307,1.6296280214158,0.419995603238725,3.88010733647971,0.000104410378109896,0.00082126754815709
"TR10988|c3_g3",30.8785022833481,1.19168368778104,0.30085901487006,3.96093727919613,7.46561424035328e-05,0.000621001110066089
"TR22044|c0_g3",561.691037882794,1.17962190451254,0.283022901368399,4.16793799656897,3.07367510745214e-05,0.000294886598403221
"TR32227|c5_g1",67.1536700277378,1.05346522296299,0.235204140319391,4.47893996054855,7.50146271920928e-06,8.94413115410405e-05
"TR2732|c6_g3",51.0819745643968,5.07040098950171,1.11926328850702,4.53012355677734,5.89492016125689e-06,7.30551868403755e-05
"TR9494|c0_g1",98.4134974037987,2.13154386005761,0.692087411252162,3.07987665344339,0.00207086339012419,0.00951082382838424
"TR23685|c0_g2",102.24231683754,2.45681336355619,0.526529113218548,4.66605416847374,3.07038790013291e-06,4.21170306025886e-05
"TR17884|c6_g2",2666.674340301,1.01994704008665,0.25914961015829,3.9357459942296,8.29386594429421e-05,0.000675303676512156
"TR35292|c0_g1",94.9815594200437,4.9736693070553,0.798102156916156,6.23187052428653,4.60898347531133e-10,1.82182267829012e-08
"TR15919|c7_g2",139.564057163921,1.15013965252859,0.331420254593729,3.47033603585421,0.000519807599717452,0.00310038282539461
"TR31863|c4_g4",589.551499267617,1.09066875547439,0.190922052830296,5.71263895032515,1.11237522323093e-08,3.16281141596149e-07
"TR26378|c1_g1",901.45345521831,2.65143274576997,0.495313882733107,5.35303539472697,8.64909226635239e-08,1.92877840995012e-06
"TR23947|c5_g1",893.419385742561,2.24683668316447,0.387188144724255,5.80295836476245,6.51549746410943e-09,1.95707397418346e-07
"TR9491|c4_g1",694.175641971362,2.13617403626875,0.319031217134098,6.69581508498856,2.14472789386958e-11,1.16659210070676e-09
"TR11012|c7_g1",454.764318202093,1.45636731994089,0.2770397846909,5.25688872291679,1.4651290188952e-07,3.03468486604112e-06
"TR17137|c0_g1",25.1986079454477,4.63167705770404,1.12910980662524,4.10206078321782,4.09486660888655e-05,0.000374206199492149
"TR14161|c1_g1",2864.41067029916,1.00976072518285,0.168506230347841,5.99242368129915,2.06736465594777e-09,6.89700414086255e-08
"TR23683|c0_g1",36.9810606099713,2.89635697454766,0.449878258650712,6.43809056973436,1.20985804767083e-10,5.56840120529803e-09
"TR7786|c11_g2",452.120347552097,1.06928781958817,0.197153514810768,5.42363051764253,5.84005367222936e-08,1.35826016424059e-06
"TR30231|c0_g1",4.58586520699484,2.97462909831497,0.832924944683962,3.57130509453482,0.000355206831190713,0.00226205907946623
"TR36406|c1_g3",162.391325876391,1.06786318932168,0.319473492968532,3.34257211576195,0.00083005783695708,0.00452283909810607
"TR15746|c6_g1",294.619287777915,1.52072809770308,0.276977260729152,5.4904438497937,4.0092493695127e-08,9.83484592888013e-07
"TR34766|c2_g1",140.448417510373,2.12745960758976,0.619868829068956,3.43211258224617,0.000598898884303892,0.00347761638063766
"TR15972|c13_g1",32.7559557232898,1.09787661670653,0.35511403854289,3.09161705127558,0.00199069480347738,0.00922904848578978
"TR24010|c0_g2",518.430882555418,1.3410638275304,0.391657950322313,3.42406895207101,0.000616909660436868,0.00355743180774162
"TR20486|c0_g2",98.4551292165365,1.13730118157415,0.288877396845874,3.93696839556103,8.25174697313622e-05,0.000672311823558585
"TR7322|c0_g1",23.3266745938718,1.88259990896342,0.6138925200084,3.06666044560644,0.00216464600911968,0.00986729965279352
"TR13678|c0_g2",6.47486302692352,2.85526823266376,0.781916121170228,3.651629830052,0.000260581306759628,0.00174892834668258
"TR38944|c10_g1",170.382156566176,1.35194129702905,0.332624755370638,4.06446385965051,4.81429975426241e-05,0.000427916853113321
"TR9091|c16_g1",58.9494309840561,1.82931723566575,0.331735080910045,5.51439187754097,3.49987987777686e-08,8.71348203202536e-07
"TR7788|c5_g1",70.2203297003262,1.44194254061936,0.295269377535029,4.8834814929235,1.04228936774924e-06,1.65710445422177e-05
"TR15951|c4_g4",57.8538725239832,1.90710124744633,0.440805237891433,4.32640332626001,1.51563793086059e-05,0.000162783967219992
"TR28102|c0_g1",5.81770286917101,3.62028443855411,1.15425875746867,3.13645828123802,0.00171001763649894,0.00812810624674012
"TR32660|c0_g2",257.821356432848,1.74276487598888,0.431657133963703,4.03738230846759,5.40509456756111e-05,0.000473035575987921
"TR9437|c9_g4",57.523820372191,2.12412823956642,0.487151670127049,4.36030166747134,1.29883259383255e-05,0.000143479427506773
"TR36526|c0_g1",17.9578621367863,1.60092908238315,0.4169970101406,3.83918599762469,0.000123442891452515,0.000941666032632125
"TR18212|c1_g1",62.3576022937783,1.13164075157365,0.237122118988235,4.77239641920457,1.82046738997211e-06,2.68098378837506e-05
"TR30856|c12_g1",22.945094687564,1.69547211509237,0.458835725442748,3.6951615165893,0.000219747050481919,0.0015143416245688
"TR6582|c8_g1",1658.69203297904,1.62490272923626,0.375949178985257,4.32213400125546,1.54527285549961e-05,0.000165444039869301
"TR16201|c0_g1",7.33236396985176,3.70917284911102,1.15436127758132,3.21318197443583,0.00131273087835852,0.0065626052562255
"TR33506|c0_g1",694.571604943344,3.99604937068,0.809065769145329,4.93909089109196,7.84876248358423e-07,1.29711945906051e-05
