"","x"
"115","TR37049|c6_g2"
"116","TR18701|c1_g1"
"117","TR14135|c0_g1"
"118","TR7771|c0_g2"
"119","TR23922|c11_g1"
"120","TR36349|c5_g3"
"121","TR24029|c1_g4"
"122","TR32225|c4_g2"
"123","TR30812|c12_g2"
"124","TR15954|c2_g1"
"125","TR36425|c7_g1"
"126","TR26393|c4_g1"
"127","TR7738|c13_g1"
"128","TR6131|c1_g2"
"129","TR15242|c8_g1"
"130","TR38944|c8_g2"
"131","TR32175|c4_g2"
"132","TR38896|c4_g2"
"133","TR9488|c6_g2"
"134","TR11052|c7_g2"
"135","TR29890|c0_g1"
"136","TR23978|c10_g1"
"137","TR6588|c7_g3"
"138","TR9116|c0_g1"
"139","TR14957|c0_g4"
"140","TR20486|c0_g2"
"141","TR17819|c9_g2"
"142","TR31422|c0_g1"
"143","TR6459|c3_g5"
"144","TR23930|c3_g8"
"145","TR10186|c4_g2"
"146","TR25205|c0_g1"
"147","TR8252|c0_g1"
"148","TR5359|c0_g2"
"149","TR13219|c0_g1"
"150","TR26444|c4_g3"
"151","TR26398|c3_g2"
"152","TR9450|c3_g1"
"153","TR6995|c0_g1"
"154","TR2805|c10_g2"
"155","TR29127|c3_g1"
"156","TR36986|c6_g1"
"157","TR34795|c10_g4"
"158","TR10136|c0_g1"
"159","TR14981|c1_g1"
"160","TR22106|c0_g2"
"161","TR13749|c0_g1"
"162","TR17820|c7_g1"
"163","TR5027|c4_g2"
"164","TR34783|c0_g3"
"165","TR13657|c2_g1"
"166","TR34117|c1_g2"
"167","TR23373|c0_g1"
"168","TR22848|c1_g1"
"169","TR7559|c0_g1"
"170","TR34805|c3_g1"
"171","TR17819|c10_g1"
"172","TR9112|c6_g2"
"173","TR31217|c2_g5"
"174","TR24914|c8_g1"
"175","TR29614|c0_g1"
"176","TR6581|c2_g1"
"177","TR9536|c0_g1"
"178","TR36417|c4_g1"
"179","TR32224|c6_g2"
"180","TR10154|c3_g1"
"181","TR9041|c13_g1"
"182","TR8455|c0_g1"
"183","TR14670|c0_g1"
"184","TR3954|c8_g2"
"185","TR5389|c0_g2"
"186","TR5053|c5_g1"
"187","TR36357|c8_g1"
"188","TR27375|c0_g3"
"189","TR10978|c18_g1"
"190","TR11914|c0_g1"
"191","TR3924|c5_g1"
"192","TR2998|c1_g1"
"193","TR17398|c1_g1"
"194","TR27265|c0_g1"
"195","TR25593|c3_g1"
"196","TR9236|c0_g3"
"197","TR28364|c0_g1"
"198","TR9086|c5_g2"
"199","TR8293|c2_g2"
"200","TR11037|c7_g1"
"201","TR2283|c0_g1"
"202","TR8343|c2_g1"
"203","TR15252|c14_g1"
"204","TR26177|c0_g1"
"205","TR22357|c3_g1"
"206","TR17830|c1_g2"
"207","TR38973|c0_g1"
"208","TR26200|c0_g2"
"209","TR34077|c5_g1"
"210","TR23865|c5_g4"
"211","TR32573|c1_g1"
"212","TR25521|c1_g1"
"213","TR22298|c4_g1"
"214","TR37040|c8_g4"
"215","TR23212|c0_g1"
"216","TR30858|c16_g1"
"217","TR11259|c0_g1"
"218","TR36967|c1_g2"
"219","TR6991|c4_g1"
"220","TR30594|c1_g1"
"221","TR10160|c16_g1"
"222","TR25985|c1_g1"
"223","TR29170|c3_g1"
"224","TR2157|c14_g1"
"225","TR5573|c0_g1"
"226","TR17693|c0_g1"
"227","TR23903|c9_g1"
"228","TR33649|c1_g1"
"229","TR2084|c2_g1"
"230","TR22907|c1_g2"
"231","TR32259|c5_g1"
"232","TR2187|c5_g1"
"233","TR18232|c6_g1"
"234","TR11464|c0_g3"
"235","TR9971|c7_g2"
"236","TR2509|c1_g1"
"237","TR14763|c0_g1"
"238","TR10169|c4_g1"
"239","TR37054|c6_g1"
"240","TR7582|c1_g3"
"241","TR2139|c0_g1"
"242","TR23949|c17_g1"
"243","TR14005|c0_g2"
"244","TR13678|c0_g1"
"245","TR23949|c14_g1"
"246","TR15269|c8_g2"
"247","TR598|c1_g1"
"248","TR1476|c8_g1"
"249","TR22479|c0_g1"
"250","TR38952|c5_g3"
"251","TR38330|c0_g2"
"252","TR25547|c1_g7"
"253","TR29889|c1_g1"
"254","TR16617|c0_g1"
"255","TR30578|c0_g1"
"256","TR2376|c3_g1"
"257","TR22077|c2_g1"
"258","TR29569|c0_g1"
"259","TR26605|c1_g1"
"260","TR23448|c0_g1"
"261","TR21448|c0_g1"
"262","TR10157|c3_g1"
"263","TR29141|c6_g1"
"264","TR20455|c0_g1"
"265","TR14624|c0_g2"
"266","TR1025|c0_g1"
"267","TR15982|c1_g1"
"268","TR2199|c4_g4"
"269","TR15946|c6_g2"
"270","TR25515|c6_g2"
"271","TR34071|c10_g2"
"272","TR36992|c9_g1"
"273","TR22072|c0_g1"
"274","TR11463|c0_g2"
"275","TR27364|c0_g1"
"276","TR26431|c6_g4"
"277","TR21752|c4_g2"
"278","TR23904|c3_g3"
"279","TR125|c0_g1"
"280","TR38922|c6_g1"
"281","TR6079|c7_g2"
"282","TR14155|c1_g2"
"283","TR37150|c0_g1"
"284","TR7760|c0_g1"
"285","TR29841|c1_g1"
"286","TR31049|c1_g1"
"287","TR25972|c0_g1"
"288","TR23983|c1_g1"
"289","TR9177|c2_g2"
"290","TR8342|c0_g2"
"291","TR34771|c1_g1"
"292","TR10181|c2_g2"
"293","TR9026|c2_g1"
"294","TR6474|c4_g2"
"295","TR23963|c8_g1"
"296","TR9243|c1_g1"
"297","TR17828|c0_g1"
"298","TR31244|c3_g1"
"299","TR26465|c0_g2"
"300","TR10297|c0_g1"
"301","TR27393|c0_g1"
"302","TR25544|c0_g3"
"303","TR8221|c0_g1"
"304","TR6083|c0_g1"
"305","TR24883|c0_g1"
"306","TR32181|c4_g1"
"307","TR10839|c1_g1"
"308","TR1805|c2_g1"
"309","TR49|c0_g1"
"310","TR38934|c12_g1"
"311","TR11134|c0_g1"
"312","TR19191|c0_g1"
"313","TR37812|c0_g1"
"314","TR14985|c1_g1"
"315","TR27393|c0_g2"
"316","TR19892|c13_g2"
"317","TR2810|c0_g1"
"318","TR15266|c4_g1"
"319","TR21320|c0_g1"
"320","TR38150|c0_g1"
"321","TR23737|c1_g1"
"322","TR18891|c0_g1"
"323","TR3384|c0_g2"
"324","TR23182|c2_g1"
"325","TR9252|c6_g1"
"326","TR29045|c0_g1"
"327","TR14607|c6_g1"
"328","TR15889|c0_g1"
"329","TR17915|c3_g1"
"330","TR14964|c1_g2"
"331","TR3568|c1_g1"
"332","TR20721|c0_g1"
"333","TR7709|c7_g1"
"334","TR2899|c5_g2"
"335","TR32156|c11_g1"
"336","TR38912|c3_g2"
"337","TR6608|c1_g1"
"338","TR22077|c1_g1"
"339","TR22373|c2_g1"
"340","TR9424|c0_g2"
"341","TR3876|c5_g1"
"342","TR19866|c7_g2"
"343","TR2851|c2_g1"
"344","TR15273|c0_g1"
"345","TR997|c0_g2"
"346","TR10299|c0_g1"
"347","TR17550|c0_g1"
"348","TR17886|c11_g2"
"349","TR19187|c0_g2"
"350","TR15984|c12_g1"
"351","TR32535|c3_g1"
"352","TR7737|c4_g1"
"353","TR34770|c0_g1"
"354","TR7370|c0_g1"
"355","TR17835|c4_g1"
"356","TR6558|c12_g1"
"357","TR36343|c2_g2"
"358","TR32152|c5_g1"
"359","TR9118|c0_g1"
"360","TR24854|c0_g2"
"361","TR31281|c0_g3"
"362","TR29124|c3_g1"
"363","TR24856|c6_g1"
"364","TR34101|c0_g1"
"365","TR29190|c0_g3"
"366","TR19715|c0_g2"
"367","TR6094|c3_g3"
"368","TR18154|c6_g2"
"369","TR10899|c0_g1"
"370","TR29183|c8_g1"
"371","TR24044|c2_g1"
"372","TR6142|c10_g1"
"373","TR5049|c11_g1"
"374","TR7709|c4_g1"
"375","TR31217|c7_g1"
"376","TR13718|c1_g1"
"377","TR3903|c12_g1"
"378","TR32390|c0_g1"
"379","TR34918|c0_g1"
"380","TR23856|c4_g1"
"381","TR17602|c1_g1"
"382","TR23326|c1_g1"
"383","TR29187|c11_g1"
"384","TR24001|c1_g2"
"385","TR15309|c2_g1"
"386","TR29110|c10_g2"
"387","TR6634|c3_g3"
"388","TR38248|c1_g2"
"389","TR660|c0_g1"
"390","TR31266|c1_g1"
"391","TR9202|c2_g2"
"392","TR18152|c1_g1"
"393","TR10109|c14_g1"
"394","TR21857|c0_g1"
"395","TR15129|c0_g1"
"396","TR36431|c1_g1"
"397","TR2157|c9_g1"
"398","TR9191|c7_g2"
"399","TR6400|c1_g1"
"400","TR8471|c4_g1"
"401","TR9430|c2_g1"
"402","TR2171|c12_g1"
"403","TR36967|c7_g1"
"404","TR26632|c0_g1"
"405","TR21713|c0_g1"
"406","TR32240|c1_g1"
"407","TR22137|c0_g1"
"408","TR7740|c5_g2"
"409","TR9202|c5_g2"
"410","TR11031|c4_g3"
"411","TR28144|c0_g1"
"412","TR655|c0_g1"
"413","TR7801|c0_g1"
"414","TR8538|c4_g1"
"415","TR2538|c0_g1"
"416","TR22049|c0_g2"
"417","TR25592|c2_g3"
"418","TR32232|c0_g1"
"419","TR13684|c10_g1"
"420","TR30164|c3_g1"
"421","TR36338|c8_g1"
"422","TR9919|c0_g1"
"423","TR39103|c0_g1"
"424","TR1061|c3_g1"
"425","TR18258|c0_g1"
"426","TR8517|c0_g1"
"427","TR3696|c1_g1"
"428","TR6399|c14_g1"
"429","TR22641|c0_g1"
"430","TR36237|c4_g1"
"431","TR23988|c5_g1"
"432","TR32580|c1_g1"
"433","TR9641|c2_g1"
"434","TR6417|c0_g2"
"435","TR38440|c0_g1"
"436","TR25571|c4_g2"
"437","TR26667|c0_g1"
"438","TR6094|c2_g1"
"439","TR19897|c7_g1"
"440","TR31877|c3_g2"
"441","TR25084|c0_g1"
"442","TR34818|c4_g3"
"443","TR27008|c0_g1"
"444","TR15951|c4_g5"
"445","TR8502|c7_g3"
"446","TR3914|c2_g1"
"447","TR36393|c4_g1"
"448","TR18174|c14_g1"
"449","TR26410|c1_g2"
"450","TR3872|c9_g2"
"451","TR32502|c3_g1"
"452","TR9107|c4_g1"
"453","TR10160|c17_g1"
"454","TR8501|c10_g1"
"455","TR14607|c2_g3"
"456","TR9571|c0_g1"
"457","TR2177|c11_g1"
"458","TR36707|c2_g1"
"459","TR3780|c0_g1"
"460","TR27048|c0_g1"
"461","TR5952|c0_g1"
"462","TR36401|c6_g2"
"463","TR329|c0_g1"
"464","TR23695|c0_g1"
"465","TR3408|c0_g1"
"466","TR28526|c0_g1"
"467","TR23252|c1_g1"
"468","TR33521|c0_g1"
"469","TR3872|c1_g2"
"470","TR23624|c0_g1"
"471","TR3290|c3_g1"
"472","TR38975|c5_g2"
"473","TR10154|c5_g1"
"474","TR11541|c0_g1"
"475","TR33734|c0_g1"
"476","TR19897|c0_g1"
"477","TR2855|c0_g1"
"478","TR23926|c12_g1"
"479","TR15275|c13_g1"
"480","TR7059|c1_g1"
"481","TR28361|c1_g1"
"482","TR10189|c2_g2"
"483","TR3916|c2_g1"
"484","TR11031|c4_g7"
"485","TR11054|c12_g1"
"486","TR5903|c0_g2"
"487","TR3315|c0_g1"
"488","TR85|c0_g1"
"489","TR36545|c0_g1"
"490","TR18146|c7_g1"
"491","TR19872|c8_g1"
"492","TR10187|c5_g1"
"493","TR3901|c3_g1"
"494","TR31260|c1_g1"
"495","TR12064|c0_g1"
"496","TR23904|c3_g1"
"497","TR13734|c4_g1"
"498","TR23933|c2_g4"
"499","TR23400|c2_g2"
"500","TR18142|c2_g1"
"501","TR5059|c1_g3"
"502","TR38943|c5_g1"
"503","TR3673|c0_g1"
"504","TR21661|c0_g1"
"505","TR32148|c8_g2"
"506","TR10143|c1_g2"
"507","TR18154|c2_g2"
"508","TR14687|c0_g1"
"509","TR36347|c0_g2"
"510","TR3952|c0_g1"
"511","TR9242|c3_g1"
"512","TR34113|c5_g1"
"513","TR9403|c2_g2"
"514","TR13986|c0_g1"
"515","TR23317|c4_g1"
"516","TR6074|c11_g2"
"517","TR7708|c4_g2"
"518","TR31248|c0_g2"
"519","TR7903|c0_g1"
"520","TR11038|c1_g2"
"521","TR37017|c0_g1"
"522","TR7869|c3_g1"
"523","TR23698|c4_g1"
"524","TR34749|c4_g1"
"525","TR6612|c0_g1"
"526","TR9083|c0_g2"
"527","TR3957|c1_g1"
"528","TR28026|c1_g1"
"529","TR2232|c4_g2"
"530","TR34048|c0_g3"
"531","TR10183|c2_g2"
"532","TR17432|c0_g1"
"533","TR1560|c1_g1"
"534","TR7783|c2_g2"
"535","TR7942|c12_g1"
"536","TR5041|c2_g1"
"537","TR38266|c0_g2"
"538","TR9236|c1_g2"
"539","TR13675|c3_g1"
"540","TR19129|c0_g1"
"541","TR6393|c18_g1"
"542","TR27433|c0_g1"
"543","TR3252|c0_g1"
"544","TR34050|c1_g1"
"545","TR17979|c0_g1"
"546","TR23374|c8_g1"
"547","TR14152|c0_g1"
"548","TR9908|c0_g2"
"549","TR15699|c0_g1"
"550","TR24849|c2_g1"
"551","TR10184|c4_g3"
"552","TR1414|c2_g3"
"553","TR34776|c7_g1"
"554","TR2188|c1_g3"
"555","TR17876|c1_g1"
"556","TR19886|c6_g3"
"557","TR31261|c4_g1"
"558","TR11027|c11_g1"
"559","TR10989|c13_g1"
"560","TR12920|c0_g1"
"561","TR16896|c0_g1"
"562","TR13678|c6_g1"
"563","TR24421|c0_g2"
"564","TR15294|c8_g1"
"565","TR2224|c13_g1"
"566","TR996|c0_g2"
"567","TR8505|c4_g1"
"568","TR29068|c1_g1"
"569","TR35637|c3_g1"
"570","TR32515|c2_g2"
"571","TR36635|c3_g1"
"572","TR34977|c0_g1"
"573","TR8468|c8_g3"
"574","TR6978|c0_g2"
"575","TR1474|c19_g1"
"576","TR12908|c0_g1"
"577","TR28002|c0_g1"
"578","TR15926|c3_g2"
"579","TR20020|c0_g1"
"580","TR34986|c0_g1"
"581","TR29139|c13_g1"
"582","TR9801|c0_g1"
"583","TR16405|c0_g1"
"584","TR28894|c0_g1"
"585","TR8782|c0_g1"
"586","TR6536|c10_g1"
"587","TR9888|c0_g1"
"588","TR13179|c0_g2"
"589","TR24107|c0_g1"
"590","TR32195|c5_g1"
"591","TR10966|c2_g1"
"592","TR14149|c1_g1"
"593","TR23967|c2_g1"
"594","TR18177|c1_g2"
"595","TR2832|c0_g3"
"596","TR6587|c2_g1"
"597","TR1033|c0_g1"
"598","TR18174|c18_g1"
"599","TR19316|c0_g1"
"600","TR11031|c5_g1"
"601","TR21780|c2_g1"
"602","TR9267|c1_g1"
"603","TR10119|c1_g1"
"604","TR24241|c1_g1"
"605","TR650|c1_g2"
"606","TR36614|c1_g1"
"607","TR3939|c8_g1"
"608","TR2507|c0_g1"
"609","TR25520|c4_g1"
"610","TR2728|c1_g2"
"611","TR2725|c4_g1"
"612","TR8532|c9_g1"
"613","TR29131|c2_g1"
"614","TR29182|c3_g1"
"615","TR13715|c2_g1"
"616","TR35465|c0_g2"
"617","TR37502|c0_g2"
"618","TR20023|c0_g1"
"619","TR2956|c0_g1"
"620","TR9194|c23_g1"
"621","TR12812|c1_g1"
"622","TR26453|c9_g1"
"623","TR28042|c0_g2"
"624","TR33287|c0_g1"
"625","TR38282|c1_g1"
"626","TR3229|c0_g1"
"627","TR19896|c10_g1"
"628","TR20625|c0_g1"
"629","TR36204|c2_g2"
"630","TR32947|c0_g1"
"631","TR8324|c4_g1"
"632","TR19724|c0_g2"
"633","TR8251|c4_g1"
"634","TR6111|c5_g1"
"635","TR25831|c0_g1"
"636","TR33726|c0_g1"
"637","TR1400|c9_g2"
"638","TR3931|c9_g1"
"639","TR33147|c0_g1"
"640","TR38933|c9_g1"
"641","TR35948|c1_g1"
"642","TR25634|c0_g1"
"643","TR32664|c1_g1"
"644","TR17915|c12_g1"
"645","TR6717|c0_g1"
"646","TR21718|c0_g2"
"647","TR18146|c11_g4"
"648","TR38893|c2_g1"
"649","TR22862|c0_g1"
"650","TR14006|c0_g2"
"651","TR24048|c3_g1"
"652","TR32227|c4_g1"
"653","TR34907|c0_g1"
"654","TR37007|c10_g1"
"655","TR23295|c1_g1"
"656","TR26448|c6_g2"
"657","TR36182|c8_g1"
"658","TR25530|c0_g1"
"659","TR26449|c0_g2"
"660","TR10211|c0_g1"
"661","TR8720|c0_g1"
"662","TR26408|c8_g3"
"663","TR1413|c3_g4"
"664","TR7787|c2_g1"
"665","TR15979|c7_g2"
"666","TR19250|c0_g1"
"667","TR7744|c1_g2"
"668","TR22669|c0_g1"
"669","TR30205|c0_g1"
"670","TR24715|c0_g1"
"671","TR36967|c4_g1"
"672","TR29179|c0_g1"
"673","TR4114|c0_g1"
"674","TR11052|c2_g1"
"675","TR27404|c6_g1"
"676","TR13680|c0_g1"
"677","TR3896|c8_g1"
"678","TR9253|c7_g1"
"679","TR28418|c0_g1"
"680","TR10198|c9_g1"
"681","TR2200|c3_g1"
"682","TR22312|c1_g1"
"683","TR32173|c3_g1"
"684","TR3926|c2_g3"
"685","TR15747|c0_g1"
"686","TR13686|c15_g1"
"687","TR6142|c9_g1"
"688","TR11037|c1_g3"
"689","TR9453|c6_g1"
"690","TR14643|c1_g1"
"691","TR21001|c0_g1"
"692","TR32153|c2_g1"
"693","TR32395|c0_g1"
"694","TR4710|c0_g1"
"695","TR18700|c1_g1"
"696","TR19785|c0_g1"
"697","TR274|c0_g1"
"698","TR7792|c1_g1"
"699","TR10145|c8_g1"
"700","TR11427|c0_g1"
"701","TR34817|c0_g1"
"702","TR38914|c6_g1"
"703","TR9954|c0_g1"
"704","TR38955|c0_g2"
"705","TR17927|c0_g1"
"706","TR6138|c0_g2"
"707","TR5348|c0_g1"
"708","TR6617|c1_g1"
"709","TR34840|c6_g1"
"710","TR19732|c0_g1"
"711","TR5364|c0_g1"
"712","TR32151|c11_g1"
"713","TR11027|c13_g1"
"714","TR31426|c0_g1"
"715","TR21367|c1_g1"
"716","TR21351|c0_g1"
"717","TR2882|c0_g1"
"718","TR30785|c4_g1"
"719","TR19200|c0_g2"
"720","TR24880|c4_g1"
"721","TR31210|c4_g2"
"722","TR6418|c3_g1"
"723","TR13149|c0_g1"
"724","TR30829|c6_g2"
"725","TR9437|c9_g2"
"726","TR36415|c3_g1"
"727","TR36420|c2_g1"
"728","TR10984|c2_g1"
"729","TR14262|c0_g1"
"730","TR34757|c6_g1"
"731","TR3884|c0_g4"
"732","TR6775|c17_g1"
"733","TR18237|c9_g1"
"734","TR15961|c3_g2"
"735","TR15990|c7_g3"
"736","TR19837|c4_g1"
"737","TR21775|c3_g2"
"738","TR34769|c17_g1"
"739","TR26431|c2_g1"
"740","TR17566|c0_g1"
"741","TR36284|c0_g1"
"742","TR25450|c0_g1"
"743","TR12425|c0_g1"
"744","TR27315|c0_g1"
"745","TR21403|c0_g1"
"746","TR9105|c4_g1"
"747","TR6548|c22_g1"
"748","TR615|c0_g1"
"749","TR15918|c14_g1"
"750","TR36553|c1_g1"
"751","TR3956|c3_g1"
"752","TR36487|c0_g1"
"753","TR27830|c3_g1"
"754","TR32519|c4_g1"
"755","TR6737|c0_g1"
"756","TR2769|c2_g1"
"757","TR32264|c0_g2"
"758","TR7384|c0_g1"
"759","TR2111|c0_g1"
"760","TR19644|c0_g1"
"761","TR32528|c8_g2"
"762","TR21721|c3_g3"
"763","TR1402|c15_g3"
"764","TR10987|c0_g1"
"765","TR6659|c0_g1"
"766","TR14910|c0_g2"
"767","TR18500|c0_g1"
"768","TR14824|c0_g2"
"769","TR9217|c4_g1"
"770","TR33637|c0_g1"
"771","TR32160|c1_g1"
"772","TR10122|c15_g1"
"773","TR6991|c6_g1"
"774","TR10136|c1_g2"
"775","TR15346|c0_g1"
"776","TR28041|c0_g1"
"777","TR14978|c0_g1"
"778","TR15258|c6_g5"
"779","TR23287|c0_g2"
"780","TR30513|c0_g1"
"781","TR36555|c1_g1"
"782","TR1564|c0_g1"
"783","TR22357|c0_g1"
"784","TR1540|c3_g1"
"785","TR10769|c2_g1"
"786","TR6170|c2_g1"
"787","TR6399|c13_g1"
"788","TR24282|c0_g1"
"789","TR6600|c4_g2"
"790","TR30792|c1_g1"
"791","TR2192|c1_g1"
"792","TR18192|c0_g3"
"793","TR10760|c0_g1"
"794","TR32284|c4_g3"
"795","TR6456|c4_g1"
"796","TR7734|c1_g2"
"797","TR7616|c0_g2"
"798","TR9067|c7_g1"
"799","TR38931|c1_g1"
"800","TR1655|c0_g1"
"801","TR18685|c4_g1"
"802","TR3232|c6_g1"
"803","TR10708|c0_g1"
"804","TR5819|c0_g1"
"805","TR20251|c0_g1"
"806","TR10126|c3_g1"
"807","TR22331|c2_g1"
"808","TR36375|c8_g1"
"809","TR15932|c5_g1"
"810","TR26380|c1_g1"
"811","TR21281|c1_g1"
"812","TR36185|c2_g1"
"813","TR15924|c1_g1"
"814","TR26637|c0_g1"
"815","TR32192|c6_g1"
"816","TR10767|c0_g2"
"817","TR29104|c7_g1"
"818","TR19690|c1_g1"
"819","TR21713|c3_g1"
"820","TR15718|c5_g1"
"821","TR2065|c3_g1"
"822","TR36880|c0_g1"
"823","TR1472|c15_g1"
"824","TR13701|c1_g1"
"825","TR21786|c1_g1"
"826","TR27376|c5_g1"
"827","TR13701|c7_g1"
"828","TR2598|c0_g1"
"829","TR36974|c16_g1"
"830","TR2217|c1_g1"
"831","TR33550|c1_g1"
"832","TR32181|c10_g1"
"833","TR39447|c0_g1"
"834","TR15984|c4_g1"
"835","TR36221|c2_g1"
"836","TR20392|c0_g1"
"837","TR2514|c2_g1"
"838","TR18185|c2_g1"
"839","TR2828|c1_g2"
"840","TR34111|c2_g1"
"841","TR38972|c8_g3"
"842","TR51|c0_g1"
"843","TR9438|c4_g1"
"844","TR9457|c5_g2"
"845","TR14199|c0_g1"
"846","TR31205|c0_g1"
"847","TR30587|c0_g2"
"848","TR29123|c3_g1"
"849","TR18225|c6_g1"
"850","TR16175|c0_g1"
"851","TR32569|c7_g1"
"852","TR36972|c0_g2"
"853","TR3868|c1_g1"
"854","TR32205|c0_g1"
"855","TR13677|c2_g2"
"856","TR19854|c2_g1"
"857","TR19217|c4_g1"
"858","TR39103|c1_g1"
"859","TR6110|c7_g1"
"860","TR22857|c1_g1"
"861","TR17908|c8_g5"
"862","TR2777|c4_g1"
"863","TR19831|c1_g2"
"864","TR6599|c2_g1"
"865","TR9069|c6_g2"
"866","TR9200|c7_g4"
"867","TR15401|c0_g2"
"868","TR6164|c3_g2"
"869","TR24030|c2_g2"
"870","TR32186|c3_g1"
"871","TR34848|c11_g3"
"872","TR14839|c0_g2"
"873","TR3945|c13_g1"
"874","TR32272|c0_g1"
"875","TR36157|c5_g2"
"876","TR3963|c1_g2"
"877","TR32195|c17_g1"
"878","TR15921|c3_g1"
"879","TR32547|c5_g1"
"880","TR8837|c0_g1"
"881","TR33616|c0_g1"
"882","TR18968|c0_g1"
"883","TR6336|c0_g1"
"884","TR36363|c16_g1"
"885","TR1805|c6_g1"
"886","TR7954|c0_g2"
"887","TR10891|c0_g1"
"888","TR25658|c0_g1"
"889","TR13012|c0_g1"
"890","TR12683|c0_g1"
"891","TR7798|c3_g4"
"892","TR15255|c16_g1"
"893","TR31876|c0_g1"
"894","TR1557|c1_g1"
"895","TR2860|c2_g1"
"896","TR25544|c1_g4"
"897","TR3928|c11_g1"
"898","TR35574|c0_g1"
"899","TR2477|c2_g1"
"900","TR19589|c0_g1"
"901","TR23993|c2_g1"
"902","TR29128|c7_g2"
"903","TR22324|c1_g1"
"904","TR34062|c2_g1"
"905","TR17939|c23_g1"
"906","TR18214|c7_g1"
"907","TR25517|c6_g1"
"908","TR2182|c4_g3"
"909","TR31513|c0_g1"
"910","TR18215|c7_g1"
"911","TR18193|c5_g1"
"912","TR23872|c10_g1"
"913","TR18230|c4_g2"
"914","TR3961|c3_g2"
"915","TR17999|c9_g2"
"916","TR21739|c5_g1"
"917","TR9044|c1_g1"
"918","TR24010|c0_g2"
"919","TR7426|c0_g2"
"920","TR26314|c0_g1"
"921","TR16529|c0_g1"
"922","TR26382|c4_g2"
"923","TR13221|c1_g1"
"924","TR10967|c4_g1"
"925","TR38356|c0_g1"
"926","TR34310|c0_g2"
"927","TR26605|c0_g1"
"928","TR29141|c7_g1"
"929","TR9067|c4_g1"
"930","TR18232|c19_g1"
"931","TR34354|c0_g1"
"932","TR18193|c8_g3"
"933","TR33329|c1_g1"
