"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TR23896|c4_g1",683.302605643822,-2.45569212928735,0.424508774195849,-5.7847853296771,7.2604988116635e-09,2.16010631113713e-07
"TR34047|c1_g2",126.296537064595,-1.70102062586198,0.377009234936051,-4.51188052767596,6.42553799961901e-06,7.87332939708458e-05
"TR6099|c7_g1",514.226350903253,-1.71562766473286,0.226930949055032,-7.56013083220664,4.02664138142174e-14,3.9665588190769e-12
"TR15140|c0_g1",508.32230290412,-3.64755036905754,0.803474998125526,-4.53971856942298,5.63293622746559e-06,7.04004482254828e-05
"TR6600|c8_g1",283.52065892552,-4.05105949727959,1.15872963683105,-3.49612141479234,0.000472073846406459,0.00285999024477869
"TR34459|c0_g1",5124.08254552571,-3.84063544804517,0.851309067805516,-4.51144665702372,6.43869766299509e-06,7.8796934774338e-05
"TR16891|c0_g1",881.086805698491,-3.16112028704918,0.712542824464798,-4.43639340473824,9.14786011872825e-06,0.000105478621212304
"TR9478|c5_g1",667.782355367201,-3.53447458504761,0.561482479497758,-6.29489737277141,3.07603303251261e-10,1.28489853934054e-08
"TR9226|c5_g3",45.7585324948141,-1.2103802099685,0.322727481658689,-3.75047146201383,0.000176502393201241,0.00126827244498283
"TR3884|c0_g4",62.4850611923868,-2.06670524660875,0.658734931749555,-3.13738523190159,0.00170461995098602,0.00810707009952884
"TR14982|c0_g1",202.21995451333,-1.29643086274661,0.253574452915206,-5.1126241143075,3.17714103360544e-07,5.93691156100386e-06
"TR21282|c0_g1",88.8870142531008,-1.82078880747305,0.536166314814422,-3.39594032143414,0.000683932697718224,0.00386203566454698
"TR2759|c10_g1",1092.45961635243,-1.93764601876825,0.536907514646581,-3.60890091106976,0.000307497025379806,0.00200779829645828
"TR3868|c2_g3",535.730566746555,-1.3852182333904,0.351351255140379,-3.94254528231854,8.06214222207256e-05,0.000658579368392026
"TR22333|c0_g1",37.5156019674606,-3.45622045652554,1.05593202340222,-3.27314673665221,0.00106357247163628,0.00554524834607445
"TR23693|c0_g2",118.302667240559,-1.14003923142818,0.35092729145611,-3.24864796550246,0.00115954884127803,0.00593193039411522
"TR23950|c2_g2",91.8015285808056,-3.0059604873573,0.839657771278799,-3.57998292897263,0.000343616654945959,0.00220057136508903
"TR8333|c1_g1",457.235433581966,-4.10015124283102,0.894395523287145,-4.58427075726168,4.55573594158443e-06,5.86062051385008e-05
"TR19560|c0_g1",130.575701105361,-2.66427495781143,0.699861888800051,-3.80685818223287,0.000140743398019126,0.00104995246327864
"TR15707|c0_g2",196.606621601906,-3.4338477485766,1.01133310576299,-3.39536768747027,0.000685364913063957,0.00386837705611849
"TR7754|c0_g1",499.526365347482,-1.92234584221947,0.509062838636819,-3.77624469184821,0.000159210590716502,0.00116411694632308
"TR25264|c0_g2",17.0252385669559,-1.47002827410994,0.458787765197719,-3.20415753344343,0.00135458336598354,0.006724807619102
"TR7590|c0_g1",3402.4653416159,-5.16078590984182,1.08663356148516,-4.74933417553226,2.04087462488099e-06,2.94321175729955e-05
