"","x"
"549","TR31260|c1_g1"
"550","TR26383|c11_g1"
"551","TR11023|c1_g3"
"552","TR18211|c13_g1"
"553","TR14101|c0_g1"
"554","TR7547|c0_g2"
"555","TR30841|c9_g1"
"556","TR18230|c5_g2"
"557","TR13568|c0_g1"
"558","TR29135|c0_g1"
"559","TR18839|c0_g1"
"560","TR29148|c0_g2"
"561","TR9047|c4_g1"
"562","TR39381|c0_g1"
"563","TR3947|c3_g6"
"564","TR4293|c0_g2"
"565","TR4188|c0_g2"
"566","TR15303|c2_g1"
"567","TR25216|c0_g1"
"568","TR595|c0_g1"
"569","TR9440|c0_g1"
"570","TR14957|c0_g3"
"571","TR25964|c0_g1"
"572","TR30853|c2_g1"
"573","TR20148|c0_g1"
"574","TR20533|c0_g1"
"575","TR6402|c0_g2"
"576","TR2228|c5_g1"
"577","TR24896|c1_g1"
"578","TR21329|c0_g1"
"579","TR10817|c0_g1"
"580","TR24296|c0_g1"
"581","TR2756|c0_g1"
"582","TR25894|c0_g1"
"583","TR6114|c0_g2"
"584","TR36760|c0_g2"
"585","TR2188|c0_g1"
"586","TR15902|c8_g1"
"587","TR38966|c4_g1"
"588","TR29132|c9_g2"
"589","TR21358|c1_g1"
"590","TR23327|c10_g1"
"591","TR23910|c12_g2"
"592","TR8500|c2_g2"
"593","TR34116|c1_g1"
"594","TR20094|c0_g1"
"595","TR6608|c0_g1"
"596","TR9596|c0_g1"
"597","TR29861|c0_g2"
"598","TR30841|c0_g2"
"599","TR32221|c2_g1"
"600","TR13221|c1_g1"
"601","TR9235|c0_g2"
"602","TR1939|c0_g1"
"603","TR34467|c0_g2"
"604","TR38300|c0_g1"
"605","TR7954|c2_g2"
"606","TR15918|c7_g1"
"607","TR32272|c5_g1"
"608","TR36148|c0_g1"
"609","TR14957|c0_g1"
"610","TR30839|c16_g1"
"611","TR10154|c5_g1"
"612","TR23917|c0_g1"
"613","TR32236|c12_g2"
"614","TR8506|c1_g1"
"615","TR9485|c4_g3"
"616","TR31254|c9_g1"
"617","TR32272|c8_g2"
"618","TR2776|c6_g2"
"619","TR38844|c1_g1"
"620","TR22311|c2_g2"
"621","TR21705|c1_g2"
"622","TR13691|c6_g3"
"623","TR17956|c1_g1"
"624","TR28931|c0_g1"
"625","TR9465|c11_g1"
"626","TR36528|c1_g1"
"627","TR30868|c0_g2"
"628","TR17907|c0_g1"
"629","TR10164|c0_g2"
"630","TR5077|c6_g1"
"631","TR30839|c13_g1"
"632","TR14032|c1_g1"
"633","TR7918|c0_g1"
"634","TR7739|c2_g10"
"635","TR32337|c0_g1"
"636","TR8538|c4_g2"
"637","TR23392|c0_g1"
"638","TR10179|c8_g2"
"639","TR21367|c1_g1"
"640","TR19872|c1_g1"
"641","TR16120|c0_g1"
"642","TR1410|c1_g1"
"643","TR29156|c0_g1"
"644","TR23931|c14_g1"
"645","TR22045|c0_g1"
"646","TR14986|c1_g1"
"647","TR29582|c0_g1"
"648","TR32528|c10_g1"
"649","TR36613|c0_g1"
"650","TR36197|c0_g1"
"651","TR31217|c8_g1"
"652","TR9982|c1_g1"
"653","TR9045|c3_g1"
"654","TR6607|c4_g6"
"655","TR7904|c0_g1"
"656","TR19680|c0_g1"
"657","TR16101|c2_g1"
"658","TR31224|c2_g1"
"659","TR9187|c3_g2"
"660","TR8454|c0_g2"
"661","TR34927|c0_g1"
"662","TR32996|c1_g1"
"663","TR1415|c2_g3"
"664","TR6465|c7_g1"
"665","TR15990|c8_g1"
"666","TR37054|c6_g1"
"667","TR5047|c8_g2"
"668","TR1458|c5_g1"
"669","TR14703|c0_g1"
"670","TR19279|c0_g2"
"671","TR18232|c10_g1"
"672","TR14123|c0_g1"
"673","TR10122|c1_g1"
"674","TR27417|c0_g1"
"675","TR9249|c6_g2"
"676","TR31468|c0_g1"
"677","TR21713|c0_g3"
"678","TR6738|c0_g1"
"679","TR16113|c0_g1"
"680","TR36382|c3_g1"
"681","TR14981|c0_g1"
"682","TR24017|c12_g2"
"683","TR136|c0_g1"
"684","TR9463|c4_g3"
"685","TR23914|c0_g3"
"686","TR30802|c0_g1"
"687","TR24857|c0_g2"
"688","TR25964|c1_g1"
"689","TR6567|c4_g1"
"690","TR26377|c1_g2"
"691","TR14663|c2_g2"
"692","TR31217|c10_g1"
"693","TR6154|c1_g1"
"694","TR5361|c0_g1"
"695","TR30839|c8_g1"
"696","TR8505|c10_g3"
"697","TR38199|c0_g1"
"698","TR21363|c0_g1"
"699","TR6600|c7_g3"
"700","TR1434|c2_g1"
"701","TR6393|c5_g2"
"702","TR11458|c0_g1"
"703","TR6456|c6_g1"
"704","TR19187|c0_g2"
"705","TR22843|c1_g1"
"706","TR21908|c0_g1"
"707","TR7054|c0_g1"
"708","TR15252|c0_g1"
"709","TR30803|c8_g1"
"710","TR15377|c0_g1"
"711","TR19885|c7_g1"
"712","TR6875|c0_g1"
"713","TR1489|c8_g2"
"714","TR38301|c0_g1"
"715","TR7883|c2_g2"
"716","TR15269|c5_g2"
"717","TR9485|c5_g1"
"718","TR2539|c0_g3"
"719","TR15901|c0_g1"
"720","TR18209|c0_g1"
"721","TR27445|c0_g1"
